unique_task_id,source_row,task_ref,project_id,task_group,task_type,to_package,association,cause,created_date,created_year,created_month,created_weekday,description_length,has_images,has_comments,has_documents,overdue_label,days_since_dataset_start,urgency_level,safety_classification,task_type_original
1345_T135786.136,11922,T135786.136,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-09,2020,9,Wednesday,67,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.135,11923,T135786.135,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,Not Specified,JPC - Safety - Management,2020-09-09,2020,9,Wednesday,28,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.134,11924,T135786.134,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,33,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.133,11925,T135786.133,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Excavations,2020-09-09,2020,9,Wednesday,18,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.132,11926,T135786.132,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,37,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875899,11927,T1.23875899,1345,Safety,Safety Notice (Green) - Good Observation,Enabling Works,FormAnswer,JPC - Safety - Excavations,2020-09-09,2020,9,Wednesday,54,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135786.131,11928,T135786.131,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Ladders,2020-09-09,2020,9,Wednesday,51,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875895,11929,T1.23875895,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Plant & Equipment,2020-09-09,2020,9,Wednesday,63,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.130,11930,T135786.130,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-09,2020,9,Wednesday,50,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T1.23875893,11931,T1.23875893,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,133,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875892,11932,T1.23875892,1345,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Welfare Facilities,2020-09-09,2020,9,Wednesday,63,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T1.23875890,11933,T1.23875890,1345,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Access,2020-09-09,2020,9,Wednesday,116,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.232,11934,T135787.232,1345,Safety,Safety Notice (Green) - Good Observation,Main Contractor - EHS,FormAnswer,JPC - Safety - Access,2020-09-08,2020,9,Tuesday,38,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.231,11935,T135787.231,1345,Safety,Safety Notice (Amber) - General Issue,Hoarding,FormAnswer,JPC - Quality - Materials,2020-09-08,2020,9,Tuesday,54,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.230,11936,T135787.230,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-08,2020,9,Tuesday,83,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.229,11937,T135787.229,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-08,2020,9,Tuesday,63,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.228,11938,T135787.228,1345,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-08,2020,9,Tuesday,48,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.227,11939,T135787.227,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Documentation,2020-09-08,2020,9,Tuesday,56,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.226,11940,T135787.226,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-08,2020,9,Tuesday,43,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.225,11941,T135787.225,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Quality - Materials,2020-09-08,2020,9,Tuesday,44,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.224,11942,T135787.224,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-08,2020,9,Tuesday,49,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.223,11943,T135787.223,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-08,2020,9,Tuesday,83,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.222,11944,T135787.222,1345,Safety,Safety Notice (Amber) - General Issue,Haul Road,FormAnswer,JPC - Safety - Access,2020-09-08,2020,9,Tuesday,79,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.221,11945,T135787.221,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safey - Access,2020-09-08,2020,9,Tuesday,44,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.220,11946,T135787.220,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Storage,2020-09-08,2020,9,Tuesday,84,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.219,11947,T135787.219,1345,Safety,Safety Notice (Green) - Good Observation,Hoarding,FormAnswer,JPC - Safety - Access,2020-09-08,2020,9,Tuesday,66,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.218,11948,T135787.218,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Access,2020-09-08,2020,9,Tuesday,43,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.217,11949,T135787.217,1345,Safety,Safety Notice (Amber) - General Issue,Hoarding,FormAnswer,JPC - Safety - Excavations,2020-09-08,2020,9,Tuesday,58,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.216,11950,T135787.216,1345,Safety,Safety Notice (Amber) - General Issue,Piling,FormAnswer,JPC - Quality - Materials,2020-09-08,2020,9,Tuesday,24,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.215,11951,T135787.215,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Management,2020-09-08,2020,9,Tuesday,45,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.214,11952,T135787.214,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Storage,2020-09-08,2020,9,Tuesday,72,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.213,11953,T135787.213,1345,Safety,Safety Notice (Amber) - General Issue,Hoarding,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-08,2020,9,Tuesday,54,1,0,0,0,536,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1345_T135787.212,11954,T135787.212,1345,Safety,Safety Notice (Amber) - General Issue,Hoarding,FormAnswer,JPC - Safey - Access,2020-09-08,2020,9,Tuesday,9,1,0,0,0,536,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.211,11955,T135787.211,1345,Safety,Safety Notice (Green) - Good Observation,Main Contractor - EHS,FormAnswer,JPC - Safety - Welfare Facilities,2020-09-08,2020,9,Tuesday,37,1,0,0,0,536,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.210,11956,T135787.210,1345,Safety,Safety Notice (Amber) - General Issue,Structural Steelwork,Not Specified,JPC - Safety - Access,2020-09-07,2020,9,Monday,41,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.209,11957,T135787.209,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,Not Specified,JPC - Safety - Management,2020-09-07,2020,9,Monday,26,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.208,11958,T135787.208,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - Access,2020-09-07,2020,9,Monday,22,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.207,11959,T135787.207,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - WAH Equipment,2020-09-07,2020,9,Monday,71,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.206,11960,T135787.206,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,Not Specified,JPC - Safety - WAH Equipment,2020-09-07,2020,9,Monday,34,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.205,11961,T135787.205,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - Access,2020-09-07,2020,9,Monday,51,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.204,11962,T135787.204,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-07,2020,9,Monday,17,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.203,11963,T135787.203,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - Access,2020-09-07,2020,9,Monday,23,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.202,11964,T135787.202,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks,FormAnswer,JPC - Safety - Temporary Works,2020-09-07,2020,9,Monday,36,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.201,11965,T135787.201,1345,Safety,Safety Notice (Green) - Good Observation,Scaffolding,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-07,2020,9,Monday,57,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.200,11966,T135787.200,1345,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Working At Height,2020-09-07,2020,9,Monday,46,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.199,11967,T135787.199,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-07,2020,9,Monday,17,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.198,11968,T135787.198,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - House Keeping,2020-09-07,2020,9,Monday,27,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.197,11969,T135787.197,1345,Safety,Safety Notice (Green) - Good Observation,JPC Labour,FormAnswer,JPC - Safety - Environmental,2020-09-07,2020,9,Monday,45,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.196,11970,T135787.196,1345,Safety,Safety Notice (Green) - Good Observation,JPC Labour,Not Specified,JPC - Safety - Management,2020-09-07,2020,9,Monday,47,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.195,11971,T135787.195,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks & Drainage,Not Specified,JPC - Safety - Access,2020-09-07,2020,9,Monday,51,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.194,11972,T135787.194,1345,Safety,Safety Notice (Green) - Good Observation,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-07,2020,9,Monday,33,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.193,11973,T135787.193,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - Plant & Equipment,2020-09-07,2020,9,Monday,50,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.192,11974,T135787.192,1345,Safety,Safety Notice (Amber) - General Issue,Archaeology,FormAnswer,JPC - Safety - Plant & Equipment,2020-09-07,2020,9,Monday,30,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.191,11975,T135787.191,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - Plant & People Interface,2020-09-07,2020,9,Monday,29,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.190,11976,T135787.190,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Plant & People Interface,2020-09-07,2020,9,Monday,57,1,1,0,0,535,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.189,11977,T135787.189,1345,Safety,Safety Notice (Green) - Good Observation,Scaffolding,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-07,2020,9,Monday,109,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.188,11978,T135787.188,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Excavations,2020-09-07,2020,9,Monday,42,1,0,0,0,535,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.187,11979,T135787.187,1345,Safety,Safety Notice (Amber) - General Issue,Structural Steelwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-07,2020,9,Monday,103,1,1,0,0,535,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1345_T135787.186,11980,T135787.186,1345,Safety,Safety Notice (Green) - Good Observation,Structural Steelwork,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-07,2020,9,Monday,139,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.185,11981,T135787.185,1345,Safety,Safety Notice (Green) - Good Observation,Structural Steelwork,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-07,2020,9,Monday,35,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.184,11982,T135787.184,1345,Safety,Safety Notice (Green) - Good Observation,Structural Steelwork,FormAnswer,JPC - Safety - Plant & Equipment,2020-09-07,2020,9,Monday,47,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.183,11983,T135787.183,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safey - Access,2020-09-07,2020,9,Monday,22,1,1,0,0,535,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1345_T135787.182,11984,T135787.182,1345,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Storage,2020-09-07,2020,9,Monday,49,1,0,0,0,535,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.181,11985,T135787.181,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - PPE,2020-09-07,2020,9,Monday,62,1,0,0,0,535,Not Specified,System Failure,Safety Notice (Amber) - General Issue
1345_T135787.180,11986,T135787.180,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Excavations,2020-09-07,2020,9,Monday,74,1,0,0,0,535,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.179,11987,T135787.179,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Environmental,2020-09-03,2020,9,Thursday,26,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.178,11988,T135787.178,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - PPE,2020-09-03,2020,9,Thursday,57,0,1,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.177,11989,T135787.177,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Environmental,2020-09-03,2020,9,Thursday,32,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.176,11990,T135787.176,1345,Safety,Safety Notice (Green) - Good Observation,Structural Steelwork,FormAnswer,JPC - Quality - Workmanship,2020-09-03,2020,9,Thursday,67,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.175,11991,T135787.175,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-03,2020,9,Thursday,32,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.174,11992,T135787.174,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-03,2020,9,Thursday,34,1,0,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1345_T135787.173,11993,T135787.173,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks,FormAnswer,JPC - Safety - Excavations,2020-09-03,2020,9,Thursday,46,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.172,11994,T135787.172,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-03,2020,9,Thursday,55,1,0,0,0,531,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.171,11995,T135787.171,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Access,2020-09-03,2020,9,Thursday,50,1,1,0,0,531,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
